Ligand;Binding Affinity;rmsd/ub; rmsd/lb
toxin_MNPDB00274;-5.4;12.655;10.349
toxin_MNPDB00274;-5.3;28.239;25.822
toxin_MNPDB00274;-5.3;21.589;19.066
toxin_MNPDB00274;-5.2;47.441;44.598
toxin_MNPDB00274;-5.2;28.426;25.999
toxin_MNPDB00274;-5.2;20.206;17.845
toxin_MNPDB00275;-5.8;0.0;0.0
toxin_MNPDB00275;-5.5;11.861;9.285
toxin_MNPDB00275;-5.4;18.111;15.74
toxin_MNPDB00275;-5.3;46.44;43.895
toxin_MNPDB00275;-5.3;46.138;43.571
toxin_MNPDB00275;-5.2;20.132;18.933
toxin_MNPDB00275;-5.2;20.605;18.831
toxin_MNPDB00275;-5.2;20.069;18.568
toxin_MNPDB00275;-5.1;20.44;18.779
toxin_MNPDB00276;-6.6;0.0;0.0
toxin_MNPDB00276;-6.5;16.034;14.521
toxin_MNPDB00276;-6.1;30.648;29.044
toxin_MNPDB00276;-6.0;23.352;22.163
toxin_MNPDB00276;-5.7;41.877;40.041
toxin_MNPDB00276;-5.4;42.85;41.065
toxin_MNPDB00276;-5.2;30.171;28.521
toxin_MNPDB00276;-5.2;44.123;42.246
toxin_MNPDB00276;-5.1;25.212;22.368
toxin_MNPDB00277;-5.7;0.0;0.0
toxin_MNPDB00277;-5.3;10.861;8.046
toxin_MNPDB00277;-5.3;1.891;1.563
toxin_MNPDB00277;-5.2;12.294;11.109
toxin_MNPDB00277;-5.1;22.111;20.635
toxin_MNPDB00277;-5.0;11.344;8.87
toxin_MNPDB00277;-4.9;13.179;11.979
toxin_MNPDB00277;-4.8;10.737;8.573
toxin_MNPDB00277;-4.8;22.125;20.974
toxin_MNPDB00278;-3.9;0.0;0.0
toxin_MNPDB00278;-3.8;5.247;2.509
toxin_MNPDB00278;-3.7;27.754;25.089
toxin_MNPDB00278;-3.7;23.916;21.961
toxin_MNPDB00278;-3.6;40.275;37.899
toxin_MNPDB00278;-3.6;42.708;39.918
toxin_MNPDB00278;-3.6;27.154;24.577
toxin_MNPDB00278;-3.6;26.926;24.361
toxin_MNPDB00278;-3.6;42.727;40.013
toxin_MNPDB00279;-3.6;0.0;0.0
toxin_MNPDB00279;-3.5;13.804;11.619
toxin_MNPDB00279;-3.5;21.244;18.096
toxin_MNPDB00279;-3.5;43.74;41.768
toxin_MNPDB00279;-3.4;41.876;39.954
toxin_MNPDB00279;-3.4;27.749;25.85
toxin_MNPDB00279;-3.4;42.361;40.469
toxin_MNPDB00279;-3.3;41.262;39.315
toxin_MNPDB00279;-3.3;3.857;1.892
toxin_MNPDB00280;-4.2;0.0;0.0
toxin_MNPDB00280;-4.1;20.413;16.866
toxin_MNPDB00280;-3.8;43.88;41.636
toxin_MNPDB00280;-3.7;44.987;41.249
toxin_MNPDB00280;-3.6;42.027;37.835
toxin_MNPDB00280;-3.6;31.317;28.358
toxin_MNPDB00280;-3.5;19.844;16.422
toxin_MNPDB00280;-3.5;31.17;28.088
toxin_MNPDB00280;-3.5;18.903;15.372
toxin_MNPDB00281;-3.8;0.0;0.0
toxin_MNPDB00281;-3.7;12.351;10.101
toxin_MNPDB00281;-3.7;14.024;10.933
toxin_MNPDB00281;-3.7;4.154;2.364
toxin_MNPDB00281;-3.6;42.952;39.38
toxin_MNPDB00281;-3.6;4.523;1.482
toxin_MNPDB00281;-3.5;13.065;11.054
toxin_MNPDB00281;-3.5;13.987;12.128
toxin_MNPDB00281;-3.5;13.044;11.014
toxin_MNPDB00282;-4.1;0.0;0.0
toxin_MNPDB00282;-4.0;31.038;28.384
toxin_MNPDB00282;-3.8;45.777;41.799
toxin_MNPDB00282;-3.8;6.047;3.824
toxin_MNPDB00282;-3.8;19.932;16.404
toxin_MNPDB00282;-3.7;5.054;2.13
toxin_MNPDB00282;-3.6;42.446;38.632
toxin_MNPDB00282;-3.6;43.224;41.134
toxin_MNPDB00282;-3.6;46.682;44.864
toxin_MNPDB00284;-4.0;0.0;0.0
toxin_MNPDB00284;-3.8;42.184;39.355
toxin_MNPDB00284;-3.8;31.089;28.817
toxin_MNPDB00284;-3.7;43.077;39.588
toxin_MNPDB00284;-3.7;40.467;36.639
toxin_MNPDB00284;-3.6;29.886;26.248
toxin_MNPDB00284;-3.6;41.782;37.54
toxin_MNPDB00284;-3.6;20.829;17.489
toxin_MNPDB00284;-3.6;31.064;27.985
toxin_MNPDB00296;-6.7;0.0;0.0
toxin_MNPDB00296;-6.6;16.038;12.077
toxin_MNPDB00296;-6.4;23.544;19.845
toxin_MNPDB00296;-6.4;16.477;13.371
toxin_MNPDB00296;-6.3;16.992;13.099
toxin_MNPDB00296;-6.3;16.813;13.392
toxin_MNPDB00296;-6.3;3.721;2.148
toxin_MNPDB00296;-6.2;24.937;20.918
toxin_MNPDB00296;-6.2;23.66;19.921
toxin_MNPDB00297;-6.8;0.0;0.0
toxin_MNPDB00297;-6.5;16.672;13.703
toxin_MNPDB00297;-6.5;41.993;37.856
toxin_MNPDB00297;-6.5;3.607;2.195
toxin_MNPDB00297;-6.3;24.932;20.901
toxin_MNPDB00297;-6.2;23.554;19.807
toxin_MNPDB00297;-6.1;29.673;27.417
toxin_MNPDB00297;-6.1;40.386;37.355
toxin_MNPDB00297;-6.0;16.134;14.221
toxin_MNPDB00298;-5.4;0.0;0.0
toxin_MNPDB00298;-5.4;26.144;23.097
toxin_MNPDB00298;-5.3;31.338;29.94
toxin_MNPDB00298;-5.3;28.632;26.228
toxin_MNPDB00298;-5.2;3.66;1.566
toxin_MNPDB00298;-5.2;21.719;19.605
toxin_MNPDB00298;-5.2;23.975;20.919
toxin_MNPDB00298;-5.1;21.958;19.497
toxin_MNPDB00298;-5.0;5.058;1.299
toxin_MNPDB00299;-5.7;0.0;0.0
toxin_MNPDB00299;-5.4;29.387;25.895
toxin_MNPDB00299;-5.3;28.884;26.007
toxin_MNPDB00299;-5.3;3.626;2.167
toxin_MNPDB00299;-5.3;31.122;27.34
toxin_MNPDB00299;-5.2;32.135;29.913
toxin_MNPDB00299;-5.2;30.163;27.1
toxin_MNPDB00299;-5.2;5.292;1.095
toxin_MNPDB00299;-5.1;30.287;27.284
toxin_MNPDB00300;-5.4;0.0;0.0
toxin_MNPDB00300;-5.4;31.685;29.208
toxin_MNPDB00300;-5.4;17.972;15.212
toxin_MNPDB00300;-5.4;26.972;24.209
toxin_MNPDB00300;-5.3;32.848;30.733
toxin_MNPDB00300;-5.3;25.239;22.425
toxin_MNPDB00300;-5.1;2.706;1.593
toxin_MNPDB00300;-5.0;29.498;27.362
toxin_MNPDB00300;-5.0;31.405;29.076
toxin_MNPDB00301;-5.2;0.0;0.0
toxin_MNPDB00301;-5.1;17.434;15.141
toxin_MNPDB00301;-5.1;13.638;11.013
toxin_MNPDB00301;-5.0;12.909;10.26
toxin_MNPDB00301;-5.0;23.302;21.554
toxin_MNPDB00301;-4.9;44.651;42.451
toxin_MNPDB00301;-4.9;43.15;40.985
toxin_MNPDB00301;-4.8;12.396;10.216
toxin_MNPDB00301;-4.8;17.833;14.114
toxin_MNPDB00306;-5.6;0.0;0.0
toxin_MNPDB00306;-5.2;42.515;39.306
toxin_MNPDB00306;-5.2;44.573;41.72
toxin_MNPDB00306;-5.2;19.704;17.817
toxin_MNPDB00306;-5.1;3.545;1.891
toxin_MNPDB00306;-5.0;44.737;42.845
toxin_MNPDB00306;-5.0;4.197;1.667
toxin_MNPDB00306;-4.9;25.214;23.819
toxin_MNPDB00306;-4.9;4.175;1.843
toxin_MNPDB00307;-5.8;0.0;0.0
toxin_MNPDB00307;-5.6;17.426;14.172
toxin_MNPDB00307;-5.5;21.978;19.655
toxin_MNPDB00307;-5.3;21.068;18.696
toxin_MNPDB00307;-5.3;22.755;19.537
toxin_MNPDB00307;-5.3;29.608;26.365
toxin_MNPDB00307;-5.3;24.473;21.88
toxin_MNPDB00307;-5.3;21.921;19.404
toxin_MNPDB00307;-5.2;24.65;22.094
toxin_MNPDB00308;-5.4;0.0;0.0
toxin_MNPDB00308;-5.4;14.269;11.985
toxin_MNPDB00308;-5.3;11.584;9.22
toxin_MNPDB00308;-5.3;34.04;32.692
toxin_MNPDB00308;-5.2;44.204;41.216
toxin_MNPDB00308;-5.2;17.896;15.672
toxin_MNPDB00308;-5.1;14.004;12.337
toxin_MNPDB00308;-5.1;45.124;42.143
toxin_MNPDB00308;-5.0;23.298;21.688
toxin_MNPDB00310;-6.0;0.0;0.0
toxin_MNPDB00310;-5.9;30.392;28.361
toxin_MNPDB00310;-5.9;3.226;2.253
toxin_MNPDB00310;-5.6;32.667;30.261
toxin_MNPDB00310;-5.5;29.571;27.737
toxin_MNPDB00310;-5.5;19.718;17.964
toxin_MNPDB00310;-5.3;26.303;24.886
toxin_MNPDB00310;-5.3;14.273;12.763
toxin_MNPDB00310;-5.3;30.254;28.522
toxin_MNPDB00311;-5.9;0.0;0.0
toxin_MNPDB00311;-5.7;21.316;19.217
toxin_MNPDB00311;-5.7;21.382;18.929
toxin_MNPDB00311;-5.5;29.647;26.749
toxin_MNPDB00311;-5.3;30.548;27.537
toxin_MNPDB00311;-5.3;4.384;1.878
toxin_MNPDB00311;-5.3;31.702;29.546
toxin_MNPDB00311;-5.2;30.518;28.953
toxin_MNPDB00311;-5.2;21.712;19.205
toxin_MNPDB00313;-6.0;0.0;0.0
toxin_MNPDB00313;-5.3;16.77;15.325
toxin_MNPDB00313;-5.1;3.541;1.683
toxin_MNPDB00313;-5.1;12.145;9.419
toxin_MNPDB00313;-5.1;47.051;44.639
toxin_MNPDB00313;-5.1;19.909;18.392
toxin_MNPDB00313;-5.1;43.624;41.609
toxin_MNPDB00313;-5.0;19.883;18.042
toxin_MNPDB00313;-5.0;19.811;17.548
toxin_MNPDB00314;-5.7;0.0;0.0
toxin_MNPDB00314;-5.4;16.49;15.158
toxin_MNPDB00314;-5.3;4.044;1.761
toxin_MNPDB00314;-5.2;12.707;10.044
toxin_MNPDB00314;-5.2;4.19;2.11
toxin_MNPDB00314;-5.1;29.666;27.994
toxin_MNPDB00314;-5.1;20.449;18.712
toxin_MNPDB00314;-4.8;27.112;25.03
toxin_MNPDB00314;-4.7;12.346;10.143
toxin_MNPDB00316;-6.9;0.0;0.0
toxin_MNPDB00316;-6.8;18.044;14.982
toxin_MNPDB00316;-6.8;31.571;27.216
toxin_MNPDB00316;-6.8;19.004;12.542
toxin_MNPDB00316;-6.7;55.845;49.866
toxin_MNPDB00316;-6.7;16.753;11.351
toxin_MNPDB00316;-6.7;29.996;27.552
toxin_MNPDB00316;-6.6;21.746;16.791
toxin_MNPDB00316;-6.6;37.376;33.748
toxin_MNPDB00317;-6.8;0.0;0.0
toxin_MNPDB00317;-6.5;22.233;20.486
toxin_MNPDB00317;-6.3;29.47;25.878
toxin_MNPDB00317;-6.3;7.075;3.751
toxin_MNPDB00317;-6.2;21.181;19.409
toxin_MNPDB00317;-6.2;26.244;25.053
toxin_MNPDB00317;-6.2;13.917;11.858
toxin_MNPDB00317;-6.1;26.382;22.464
toxin_MNPDB00317;-6.0;47.293;44.119
toxin_MNPDB00318;-6.8;0.0;0.0
toxin_MNPDB00318;-6.7;25.718;22.53
toxin_MNPDB00318;-6.4;7.514;3.561
toxin_MNPDB00318;-6.2;12.591;10.902
toxin_MNPDB00318;-6.1;35.446;31.634
toxin_MNPDB00318;-6.0;43.587;40.617
toxin_MNPDB00318;-6.0;45.862;44.063
toxin_MNPDB00318;-6.0;29.065;25.913
toxin_MNPDB00318;-5.9;21.125;19.545
toxin_MNPDB00319;-6.9;0.0;0.0
toxin_MNPDB00319;-6.8;25.401;22.291
toxin_MNPDB00319;-6.4;23.921;22.063
toxin_MNPDB00319;-6.0;19.831;17.054
toxin_MNPDB00319;-5.8;32.007;30.503
toxin_MNPDB00319;-5.8;24.573;23.038
toxin_MNPDB00319;-5.8;24.062;21.765
toxin_MNPDB00319;-5.8;26.931;23.877
toxin_MNPDB00319;-5.8;23.671;21.484
toxin_MNPDB00320;-6.3;0.0;0.0
toxin_MNPDB00320;-6.1;18.663;13.709
toxin_MNPDB00320;-5.9;19.483;16.872
toxin_MNPDB00320;-5.9;30.725;26.65
toxin_MNPDB00320;-5.8;32.599;29.617
toxin_MNPDB00320;-5.7;16.14;10.919
toxin_MNPDB00320;-5.7;30.637;27.094
toxin_MNPDB00320;-5.6;30.161;27.817
toxin_MNPDB00320;-5.3;26.138;23.815
toxin_MNPDB00321;-4.8;0.0;0.0
toxin_MNPDB00321;-4.5;9.056;8.545
toxin_MNPDB00321;-4.4;23.213;21.853
toxin_MNPDB00321;-4.4;14.433;12.547
toxin_MNPDB00321;-4.3;10.218;8.021
toxin_MNPDB00321;-4.3;15.829;14.052
toxin_MNPDB00321;-4.2;55.943;54.363
toxin_MNPDB00321;-4.2;8.611;7.047
toxin_MNPDB00321;-4.2;22.12;21.364
toxin_MNPDB00322;-6.3;0.0;0.0
toxin_MNPDB00322;-6.1;6.392;3.627
toxin_MNPDB00322;-6.0;11.883;8.212
toxin_MNPDB00322;-6.0;8.846;3.098
toxin_MNPDB00322;-5.9;11.435;8.978
toxin_MNPDB00322;-5.9;11.803;7.86
toxin_MNPDB00322;-5.7;11.512;9.01
toxin_MNPDB00322;-5.6;11.445;8.157
toxin_MNPDB00322;-5.6;17.105;14.647
toxin_MNPDB00323;-6.2;0.0;0.0
toxin_MNPDB00323;-6.1;17.121;14.533
toxin_MNPDB00323;-6.1;5.851;3.406
toxin_MNPDB00323;-6.0;8.526;1.934
toxin_MNPDB00323;-6.0;3.795;2.277
toxin_MNPDB00323;-6.0;10.224;7.487
toxin_MNPDB00323;-5.9;17.278;15.173
toxin_MNPDB00323;-5.9;25.601;21.961
toxin_MNPDB00323;-5.9;10.325;4.705
toxin_MNPDB00324;-5.8;0.0;0.0
toxin_MNPDB00324;-5.8;25.215;23.683
toxin_MNPDB00324;-5.7;41.524;39.606
toxin_MNPDB00324;-5.7;41.808;39.829
toxin_MNPDB00324;-5.7;32.835;29.975
toxin_MNPDB00324;-5.7;2.043;0.994
toxin_MNPDB00324;-5.6;29.382;27.052
toxin_MNPDB00324;-5.6;32.798;29.782
toxin_MNPDB00324;-5.6;13.544;11.502
toxin_MNPDB00325;-5.7;0.0;0.0
toxin_MNPDB00325;-5.6;45.405;40.415
toxin_MNPDB00325;-5.6;46.388;42.893
toxin_MNPDB00325;-5.5;30.865;28.642
toxin_MNPDB00325;-5.4;44.217;40.816
toxin_MNPDB00325;-5.4;30.966;28.413
toxin_MNPDB00325;-5.4;27.567;23.989
toxin_MNPDB00325;-5.4;47.846;43.548
toxin_MNPDB00325;-5.3;7.922;2.336
toxin_MNPDB00326;-6.6;0.0;0.0
toxin_MNPDB00326;-6.2;30.147;28.323
toxin_MNPDB00326;-6.1;2.641;1.695
toxin_MNPDB00326;-5.9;2.266;1.616
toxin_MNPDB00326;-5.7;34.136;32.224
toxin_MNPDB00326;-5.7;11.991;10.064
toxin_MNPDB00326;-5.6;10.984;9.126
toxin_MNPDB00326;-5.6;24.071;20.044
toxin_MNPDB00326;-5.2;23.905;22.733
toxin_MNPDB00327;-6.0;0.0;0.0
toxin_MNPDB00327;-5.3;10.528;9.291
toxin_MNPDB00327;-5.2;42.886;39.771
toxin_MNPDB00327;-5.2;23.42;21.032
toxin_MNPDB00327;-5.2;15.771;12.805
toxin_MNPDB00327;-5.1;23.645;20.101
toxin_MNPDB00327;-5.1;34.986;32.99
toxin_MNPDB00327;-5.1;11.729;9.952
toxin_MNPDB00327;-5.0;59.184;55.978
toxin_MNPDB00328;-7.1;0.0;0.0
toxin_MNPDB00328;-6.7;6.936;4.542
toxin_MNPDB00328;-6.2;15.762;11.355
toxin_MNPDB00328;-6.2;10.963;8.543
toxin_MNPDB00328;-6.1;14.578;11.334
toxin_MNPDB00328;-6.1;27.091;24.159
toxin_MNPDB00328;-5.9;15.562;11.537
toxin_MNPDB00328;-5.9;31.259;28.202
toxin_MNPDB00328;-5.8;28.351;27.238
toxin_MNPDB00329;-6.6;0.0;0.0
toxin_MNPDB00329;-6.3;5.881;3.107
toxin_MNPDB00329;-6.3;10.112;7.909
toxin_MNPDB00329;-6.2;10.496;7.941
toxin_MNPDB00329;-6.1;13.807;10.826
toxin_MNPDB00329;-5.9;13.639;10.447
toxin_MNPDB00329;-5.8;28.627;24.314
toxin_MNPDB00329;-5.7;6.891;3.868
toxin_MNPDB00329;-5.7;19.112;17.187
toxin_MNPDB00330;-7.5;0.0;0.0
toxin_MNPDB00330;-6.5;7.315;4.681
toxin_MNPDB00330;-6.5;16.085;11.456
toxin_MNPDB00330;-6.4;14.642;11.243
toxin_MNPDB00330;-6.4;7.126;4.26
toxin_MNPDB00330;-6.3;24.121;19.883
toxin_MNPDB00330;-6.2;26.87;23.321
toxin_MNPDB00330;-6.1;27.089;25.01
toxin_MNPDB00330;-6.0;7.047;4.134
toxin_MNPDB00331;-7.5;0.0;0.0
toxin_MNPDB00331;-7.1;23.62;19.286
toxin_MNPDB00331;-7.0;24.18;20.863
toxin_MNPDB00331;-6.9;9.267;5.267
toxin_MNPDB00331;-6.8;22.595;18.043
toxin_MNPDB00331;-6.8;24.53;21.036
toxin_MNPDB00331;-6.8;28.097;23.326
toxin_MNPDB00331;-6.7;16.476;10.485
toxin_MNPDB00331;-6.7;18.695;15.055
toxin_MNPDB00332;-5.7;0.0;0.0
toxin_MNPDB00332;-5.7;28.132;26.058
toxin_MNPDB00332;-5.6;30.686;27.906
toxin_MNPDB00332;-5.5;5.633;3.932
toxin_MNPDB00332;-5.4;8.26;4.716
toxin_MNPDB00332;-5.3;29.1;26.307
toxin_MNPDB00332;-5.3;35.578;34.006
toxin_MNPDB00332;-5.2;21.781;18.254
toxin_MNPDB00332;-5.2;29.591;27.868
toxin_MNPDB00333;-6.9;0.0;0.0
toxin_MNPDB00333;-6.4;26.705;22.358
toxin_MNPDB00333;-6.3;7.69;5.044
toxin_MNPDB00333;-6.1;7.182;5.016
toxin_MNPDB00333;-6.0;32.205;27.717
toxin_MNPDB00333;-6.0;28.026;23.6
toxin_MNPDB00333;-6.0;8.773;2.463
toxin_MNPDB00333;-6.0;8.409;5.051
toxin_MNPDB00333;-6.0;9.235;6.496
toxin_MNPDB00335;-5.5;0.0;0.0
toxin_MNPDB00335;-5.4;15.213;12.424
toxin_MNPDB00335;-5.0;23.534;21.059
toxin_MNPDB00335;-4.9;21.865;18.804
toxin_MNPDB00335;-4.9;31.286;28.107
toxin_MNPDB00335;-4.9;21.093;18.883
toxin_MNPDB00335;-4.8;23.907;21.462
toxin_MNPDB00335;-4.8;24.687;22.111
toxin_MNPDB00335;-4.8;16.03;13.188
toxin_MNPDB00336;-6.0;0.0;0.0
toxin_MNPDB00336;-5.9;12.479;10.133
toxin_MNPDB00336;-5.8;3.673;2.185
toxin_MNPDB00336;-5.8;22.15;18.369
toxin_MNPDB00336;-5.8;3.716;1.376
toxin_MNPDB00336;-5.7;17.192;11.916
toxin_MNPDB00336;-5.7;5.935;2.851
toxin_MNPDB00336;-5.6;22.837;19.615
toxin_MNPDB00336;-5.6;7.979;1.646
toxin_MNPDB00337;-6.1;0.0;0.0
toxin_MNPDB00337;-6.0;4.692;2.028
toxin_MNPDB00337;-5.6;25.657;22.793
toxin_MNPDB00337;-5.6;47.973;45.394
toxin_MNPDB00337;-5.5;23.274;20.708
toxin_MNPDB00337;-5.5;28.91;27.157
toxin_MNPDB00337;-5.4;21.054;17.997
toxin_MNPDB00337;-5.4;21.625;19.173
toxin_MNPDB00337;-5.4;28.067;25.867
toxin_MNPDB00338;-5.4;0.0;0.0
toxin_MNPDB00338;-5.3;4.787;2.882
toxin_MNPDB00338;-5.1;4.315;2.801
toxin_MNPDB00338;-5.0;4.494;2.948
toxin_MNPDB00338;-5.0;5.522;3.142
toxin_MNPDB00338;-5.0;19.322;17.991
toxin_MNPDB00338;-4.9;17.944;16.319
toxin_MNPDB00338;-4.5;19.791;18.936
toxin_MNPDB00338;-4.5;12.975;11.248
toxin_MNPDB00340;-6.0;0.0;0.0
toxin_MNPDB00340;-6.0;3.964;2.431
toxin_MNPDB00340;-5.9;43.839;42.347
toxin_MNPDB00340;-5.9;42.094;39.87
toxin_MNPDB00340;-5.9;21.22;18.205
toxin_MNPDB00340;-5.8;42.022;39.184
toxin_MNPDB00340;-5.8;5.559;1.542
toxin_MNPDB00340;-5.7;42.008;39.263
toxin_MNPDB00340;-5.5;43.151;40.271
toxin_MNPDB00341;-6.3;0.0;0.0
toxin_MNPDB00341;-6.2;8.23;4.596
toxin_MNPDB00341;-6.2;5.735;2.693
toxin_MNPDB00341;-6.2;22.384;17.621
toxin_MNPDB00341;-6.2;23.321;20.772
toxin_MNPDB00341;-6.0;20.227;15.385
toxin_MNPDB00341;-5.9;26.562;21.967
toxin_MNPDB00341;-5.9;20.71;16.327
toxin_MNPDB00341;-5.8;41.24;36.62
toxin_MNPDB00343;-6.5;0.0;0.0
toxin_MNPDB00343;-6.3;12.219;9.073
toxin_MNPDB00343;-6.1;39.311;37.252
toxin_MNPDB00343;-6.0;29.781;28.453
toxin_MNPDB00343;-5.9;15.425;11.217
toxin_MNPDB00343;-5.9;56.112;52.734
toxin_MNPDB00343;-5.8;39.674;37.547
toxin_MNPDB00343;-5.8;39.796;37.911
toxin_MNPDB00343;-5.8;30.997;29.825
toxin_MNPDB00344;-5.4;0.0;0.0
toxin_MNPDB00344;-5.4;21.183;16.867
toxin_MNPDB00344;-5.3;30.532;26.979
toxin_MNPDB00344;-5.3;30.904;27.002
toxin_MNPDB00344;-5.2;34.095;30.586
toxin_MNPDB00344;-5.2;44.937;40.636
toxin_MNPDB00344;-5.2;29.633;25.983
toxin_MNPDB00344;-5.2;30.576;26.9
toxin_MNPDB00344;-5.2;32.326;29.023
toxin_MNPDB00345;-5.8;0.0;0.0
toxin_MNPDB00345;-5.7;28.756;26.203
toxin_MNPDB00345;-5.7;33.15;30.176
toxin_MNPDB00345;-5.7;29.096;26.714
toxin_MNPDB00345;-5.6;31.466;29.09
toxin_MNPDB00345;-5.5;29.487;26.96
toxin_MNPDB00345;-5.5;29.973;27.659
toxin_MNPDB00345;-5.5;29.685;27.341
toxin_MNPDB00345;-5.5;19.43;16.114
toxin_MNPDB00346;-6.1;0.0;0.0
toxin_MNPDB00346;-6.1;28.333;24.368
toxin_MNPDB00346;-5.9;10.102;4.927
toxin_MNPDB00346;-5.9;7.601;2.484
toxin_MNPDB00346;-5.9;29.737;24.749
toxin_MNPDB00346;-5.8;33.045;27.272
toxin_MNPDB00346;-5.7;29.75;24.846
toxin_MNPDB00346;-5.7;30.714;27.29
toxin_MNPDB00346;-5.7;12.021;6.42
toxin_MNPDB00349;-8.7;0.0;0.0
toxin_MNPDB00349;-7.8;2.734;1.875
toxin_MNPDB00349;-7.5;27.864;24.293
toxin_MNPDB00349;-7.3;27.325;23.896
toxin_MNPDB00349;-7.3;12.866;5.439
toxin_MNPDB00349;-7.1;28.649;25.268
toxin_MNPDB00349;-7.1;28.939;26.174
toxin_MNPDB00349;-7.1;12.243;7.37
toxin_MNPDB00349;-7.0;5.325;2.464
toxin_MNPDB00350;-8.2;0.0;0.0
toxin_MNPDB00350;-7.6;1.508;1.083
toxin_MNPDB00350;-7.4;20.008;17.231
toxin_MNPDB00350;-7.3;11.317;4.957
toxin_MNPDB00350;-7.2;3.966;2.21
toxin_MNPDB00350;-7.2;7.915;1.9
toxin_MNPDB00350;-7.1;45.989;43.731
toxin_MNPDB00350;-7.1;13.198;6.99
toxin_MNPDB00350;-7.0;20.124;17.184
toxin_MNPDB00351;-7.2;0.0;0.0
toxin_MNPDB00351;-7.0;26.578;21.113
toxin_MNPDB00351;-6.9;30.649;28.297
toxin_MNPDB00351;-6.8;10.093;5.909
toxin_MNPDB00351;-6.7;16.794;13.11
toxin_MNPDB00351;-6.6;24.948;21.877
toxin_MNPDB00351;-6.5;29.707;26.407
toxin_MNPDB00351;-6.4;9.58;2.502
toxin_MNPDB00351;-6.4;29.307;26.618
toxin_MNPDB00352;-4.5;0.0;0.0
toxin_MNPDB00352;-4.4;30.739;28.38
toxin_MNPDB00352;-4.4;26.638;23.791
toxin_MNPDB00352;-4.3;30.041;27.82
toxin_MNPDB00352;-4.2;4.399;2.465
toxin_MNPDB00352;-4.2;28.746;26.48
toxin_MNPDB00352;-4.2;30.769;28.184
toxin_MNPDB00352;-4.0;18.487;16.075
toxin_MNPDB00352;-4.0;30.967;28.56
toxin_MNPDB00353;-5.9;0.0;0.0
toxin_MNPDB00353;-5.8;10.799;8.996
toxin_MNPDB00353;-5.8;3.167;1.68
toxin_MNPDB00353;-5.6;14.499;12.538
toxin_MNPDB00353;-5.4;29.295;26.005
toxin_MNPDB00353;-5.2;47.993;45.708
toxin_MNPDB00353;-5.2;29.57;27.664
toxin_MNPDB00353;-5.1;21.745;18.288
toxin_MNPDB00353;-5.1;16.388;13.613
toxin_MNPDB00354;-5.8;0.0;0.0
toxin_MNPDB00354;-5.8;22.376;20.044
toxin_MNPDB00354;-5.7;23.037;20.038
toxin_MNPDB00354;-5.4;24.471;21.237
toxin_MNPDB00354;-5.4;4.574;2.376
toxin_MNPDB00354;-5.3;23.211;20.346
toxin_MNPDB00354;-5.3;24.832;23.988
toxin_MNPDB00354;-5.2;28.649;27.117
toxin_MNPDB00354;-5.1;24.973;23.988
toxin_MNPDB00355;-7.1;0.0;0.0
toxin_MNPDB00355;-6.7;25.174;23.404
toxin_MNPDB00355;-6.3;19.933;17.915
toxin_MNPDB00355;-5.9;4.82;1.795
toxin_MNPDB00355;-5.9;18.824;16.495
toxin_MNPDB00355;-5.7;46.648;43.508
toxin_MNPDB00355;-5.7;29.747;27.741
toxin_MNPDB00355;-5.7;10.975;8.823
toxin_MNPDB00355;-5.6;4.411;2.226
toxin_MNPDB00356;-6.1;0.0;0.0
toxin_MNPDB00356;-6.0;4.644;2.056
toxin_MNPDB00356;-5.7;24.044;21.905
toxin_MNPDB00356;-5.6;43.926;41.558
toxin_MNPDB00356;-5.6;24.429;21.981
toxin_MNPDB00356;-5.6;43.853;41.07
toxin_MNPDB00356;-5.5;45.029;42.416
toxin_MNPDB00356;-5.4;24.603;22.225
toxin_MNPDB00356;-5.4;14.506;12.636
toxin_MNPDB00357;-6.0;0.0;0.0
toxin_MNPDB00357;-5.9;22.992;21.15
toxin_MNPDB00357;-5.5;29.536;27.618
toxin_MNPDB00357;-5.5;28.428;26.683
toxin_MNPDB00357;-5.5;38.341;36.615
toxin_MNPDB00357;-5.4;23.115;20.326
toxin_MNPDB00357;-5.3;28.522;26.232
toxin_MNPDB00357;-5.1;23.023;21.083
toxin_MNPDB00357;-5.1;38.171;36.348
toxin_MNPDB00358;-6.3;0.0;0.0
toxin_MNPDB00358;-6.2;11.302;9.269
toxin_MNPDB00358;-6.0;20.939;18.464
toxin_MNPDB00358;-6.0;11.594;8.846
toxin_MNPDB00358;-5.7;20.571;18.462
toxin_MNPDB00358;-5.6;11.915;9.513
toxin_MNPDB00358;-5.6;45.982;44.275
toxin_MNPDB00358;-5.5;45.437;43.603
toxin_MNPDB00358;-5.4;12.683;9.765
toxin_MNPDB00359;-6.1;0.0;0.0
toxin_MNPDB00359;-5.6;22.823;20.847
toxin_MNPDB00359;-5.5;4.016;2.025
toxin_MNPDB00359;-5.4;42.547;39.546
toxin_MNPDB00359;-5.3;21.955;19.271
toxin_MNPDB00359;-5.3;24.258;21.988
toxin_MNPDB00359;-5.3;20.963;18.981
toxin_MNPDB00359;-5.2;3.757;1.755
toxin_MNPDB00359;-5.1;42.29;39.341
toxin_MNPDB00360;-6.2;0.0;0.0
toxin_MNPDB00360;-5.8;17.849;15.441
toxin_MNPDB00360;-5.8;43.607;41.197
